itemID,genre1,genre2,genre3
4334,10,17,19
4354,3,19,21
136,1,3,10
138,10,17,21
179,1,19,0
153,3,7,12
47,1,17,19
3998,18,19,21
4000,8,17,21
4010,1,12,23
4223,1,8,21
4224,1,19,21
3204,8,10,21
3592,10,17,19
4327,1,3,19
4081,1,8,10
4330,1,7,19
4334,10,17,19
4354,3,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
142,1,12,19
136,1,3,10
86,1,3,12
166,4,3,7
3777,7,0,0
3716,10,17,21
3726,10,21,0
3545,1,3,7
3950,1,3,10
3972,1,8,10
3979,10,12,18
13,1,14,19
4008,10,18,22
3691,1,3,12
3770,1,3,19
4036,1,10,19
4032,1,8,17
56,1,8,10
3958,1,3,12
4040,7,10,18
3735,4,1,7
3610,4,7,11
4070,7,10,18
4071,3,7,21
61,10,19,21
47,1,17,19
47,1,17,19
47,1,17,19
47,1,17,19
168,7,18,0
169,14,21,0
83,1,3,10
202,10,21,0
168,7,18,0
169,14,21,0
83,1,3,10
202,10,21,0
168,7,18,0
169,14,21,0
83,1,3,10
202,10,21,0
168,7,18,0
169,14,21,0
83,1,3,10
202,10,21,0
172,3,11,12
172,3,11,12
172,3,11,12
172,3,11,12
199,10,18,0
198,1,7,18
199,10,18,0
198,1,7,18
199,10,18,0
198,1,7,18
199,10,18,0
198,1,7,18
199,10,18,0
200,10,0,0
201,10,17,21
200,10,0,0
201,10,17,21
200,10,0,0
201,10,17,21
200,10,0,0
201,10,17,21
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
205,1,3,22
206,10,17,8
207,18,10,21
208,7,18,0
209,1,7,8
183,8,17,0
3546,10,18,22
3242,7,18,0
3685,8,10,17
3686,1,7,8
3811,6,10,0
3812,8,10,21
3813,7,10,18
3620,1,8,0
3814,1,10,21
3252,3,10,11
3815,10,0,0
2086,1,8,10
3817,8,21,0
3554,10,0,0
3818,1,3,23
3819,10,11,0
3984,1,8,21
2978,10,18,22
3985,1,7,8
3752,3,7,11
3986,3,7,8
3222,10,21,0
3177,3,11,0
3987,10,0,0
3988,7,10,15
4102,7,10,18
4109,7,10,18
4110,7,18,0
4111,1,21,0
4112,7,10,11
3242,7,18,0
4113,8,10,13
3737,1,3,10
4115,10,0,0
4116,7,18,0
2668,3,10,22
4150,7,18,0
4043,10,17,18
4243,8,21,0
4335,7,10,18
4336,10,0,0
4162,7,10,18
4337,1,3,7
4286,7,10,18
4338,11,12,0
4339,1,10,21
2251,3,6,8
4340,10,18,0
4314,7,18,0
4341,1,8,21
4315,10,0,0
4342,7,17,18
2836,1,10,22
4343,6,10,0
4344,10,0,0
2427,1,3,21
4345,10,18,0
4346,10,18,0
99,1,3,19
233,8,10,17
234,7,10,12
3713,3,10,23
3726,10,21,0
3772,10,18,19
99,1,3,19
233,8,10,17
234,7,10,12
3713,3,10,23
3726,10,21,0
3772,10,18,19
99,1,3,19
233,8,10,17
234,7,10,12
3713,3,10,23
3726,10,21,0
3772,10,18,19
99,1,3,19
233,8,10,17
234,7,10,12
3713,3,10,23
3726,10,21,0
3772,10,18,19
199,10,18,0
199,10,18,0
199,10,18,0
199,10,18,0
236,6,10,20
236,6,10,20
236,6,10,20
236,6,10,20
111,4,3,12
166,4,3,7
111,4,3,12
166,4,3,7
111,4,3,12
166,4,3,7
111,4,3,12
166,4,3,7
220,1,17,19
244,1,3,19
245,1,3,19
246,1,3,19
247,1,8,10
248,8,10,21
249,8,10,21
250,8,10,21
220,1,17,19
244,1,3,19
245,1,3,19
246,1,3,19
247,1,8,10
248,8,10,21
249,8,10,21
250,8,10,21
220,1,17,19
244,1,3,19
245,1,3,19
246,1,3,19
247,1,8,10
248,8,10,21
249,8,10,21
250,8,10,21
3505,10,19,0
3505,10,19,0
3505,10,19,0
3505,10,19,0
3511,6,10,22
3512,10,22,0
3191,8,21,0
3511,6,10,22
3512,10,22,0
3191,8,21,0
3511,6,10,22
3512,10,22,0
3191,8,21,0
3511,6,10,22
3512,10,22,0
3191,8,21,0
3519,10,18,0
65,7,0,0
104,1,3,19
52,1,3,19
180,7,8,10
212,1,3,12
3553,7,10,0
3554,10,0,0
66,1,3,8
201,10,17,21
1,1,3,13
3595,7,0,0
3545,1,3,7
3628,10,14,0
3624,1,21,0
3750,3,6,10
3519,10,18,0
65,7,0,0
104,1,3,19
52,1,3,19
180,7,8,10
212,1,3,12
3553,7,10,0
3554,10,0,0
66,1,3,8
201,10,17,21
1,1,3,13
3595,7,0,0
3545,1,3,7
3628,10,14,0
3624,1,21,0
3750,3,6,10
3519,10,18,0
65,7,0,0
104,1,3,19
52,1,3,19
180,7,8,10
212,1,3,12
3553,7,10,0
3554,10,0,0
66,1,3,8
201,10,17,21
1,1,3,13
3595,7,0,0
3545,1,3,7
3628,10,14,0
3624,1,21,0
3750,3,6,10
3519,10,18,0
65,7,0,0
104,1,3,19
52,1,3,19
180,7,8,10
212,1,3,12
3553,7,10,0
3554,10,0,0
66,1,3,8
201,10,17,21
1,1,3,13
3595,7,0,0
3545,1,3,7
3628,10,14,0
3624,1,21,0
3750,3,6,10
187,7,10,0
38,9,7,0
3726,10,21,0
3727,10,21,0
51,1,19,21
233,8,10,17
187,7,10,0
38,9,7,0
3726,10,21,0
3727,10,21,0
51,1,19,21
233,8,10,17
187,7,10,0
38,9,7,0
3726,10,21,0
3727,10,21,0
51,1,19,21
233,8,10,17
187,7,10,0
38,9,7,0
3726,10,21,0
3727,10,21,0
51,1,19,21
233,8,10,17
3526,1,7,18
3526,1,7,18
3526,1,7,18
3526,1,7,18
3523,14,17,21
2628,7,10,0
3510,6,10,13
243,8,14,21
3525,4,7,16
3526,1,7,18
61,10,19,21
191,1,3,12
192,1,3,12
3527,1,3,10
138,10,17,21
3528,8,14,17
2592,3,4,11
18,1,3,21
3529,10,12,14
3530,4,3,10
3531,1,12,22
3532,0,0,0
13,1,14,19
3533,3,7,15
3534,7,22,0
3536,7,0,0
3537,7,0,0
3538,7,0,0
3539,7,0,0
3507,12,17,21
3540,1,14,21
3541,8,7,0
3542,14,17,0
66,1,3,8
3510,6,10,13
243,8,14,21
3525,4,7,16
3526,1,7,18
61,10,19,21
191,1,3,12
192,1,3,12
3527,1,3,10
138,10,17,21
3528,8,14,17
2592,3,4,11
18,1,3,21
3529,10,12,14
3530,4,3,10
3531,1,12,22
3532,0,0,0
13,1,14,19
3533,3,7,15
3534,7,22,0
3536,7,0,0
3537,7,0,0
3538,7,0,0
3539,7,0,0
3507,12,17,21
3540,1,14,21
3541,8,7,0
3542,14,17,0
66,1,3,8
3523,14,17,21
2628,7,10,0
3510,6,10,13
243,8,14,21
3525,4,7,16
3526,1,7,18
61,10,19,21
191,1,3,12
192,1,3,12
3527,1,3,10
138,10,17,21
3528,8,14,17
2592,3,4,11
18,1,3,21
3529,10,12,14
3530,4,3,10
3531,1,12,22
3532,0,0,0
13,1,14,19
3533,3,7,15
3534,7,22,0
3536,7,0,0
3537,7,0,0
3538,7,0,0
3539,7,0,0
3507,12,17,21
3540,1,14,21
3541,8,7,0
3542,14,17,0
66,1,3,8
3523,14,17,21
2628,7,10,0
3510,6,10,13
243,8,14,21
3525,4,7,16
3526,1,7,18
61,10,19,21
191,1,3,12
192,1,3,12
3527,1,3,10
138,10,17,21
3528,8,14,17
2592,3,4,11
18,1,3,21
3529,10,12,14
3530,4,3,10
3531,1,12,22
3532,0,0,0
13,1,14,19
3533,3,7,15
3534,7,22,0
3536,7,0,0
3537,7,0,0
3538,7,0,0
3539,7,0,0
3507,12,17,21
3540,1,14,21
3541,8,7,0
3542,14,17,0
66,1,3,8
3528,8,14,17
3528,8,14,17
3528,8,14,17
3528,8,14,17
3543,1,3,11
212,1,3,12
194,10,12,18
2360,7,1,0
3544,1,7,11
79,10,12,18
3543,1,3,11
212,1,3,12
194,10,12,18
2360,7,1,0
3544,1,7,11
79,10,12,18
3543,1,3,11
212,1,3,12
194,10,12,18
2360,7,1,0
3544,1,7,11
79,10,12,18
3543,1,3,11
212,1,3,12
194,10,12,18
2360,7,1,0
3544,1,7,11
79,10,12,18
3098,1,3,12
3570,1,19,21
54,1,3,0
3098,1,3,12
3570,1,19,21
54,1,3,0
3098,1,3,12
3570,1,19,21
54,1,3,0
3098,1,3,12
3570,1,19,21
54,1,3,0
3598,4,3,7
3599,1,3,12
3600,10,21,0
3598,4,3,7
3599,1,3,12
3600,10,21,0
3598,4,3,7
3599,1,3,12
3600,10,21,0
3598,4,3,7
3599,1,3,12
3600,10,21,0
3598,4,3,7
3599,1,3,12
3600,10,21,0
3598,4,3,7
3599,1,3,12
3600,10,21,0
3598,4,3,7
3599,1,3,12
3600,10,21,0
3598,4,3,7
3599,1,3,12
3600,10,21,0
3579,1,7,8
3610,4,7,11
3579,1,7,8
3610,4,7,11
3579,1,7,8
3610,4,7,11
3579,1,7,8
3610,4,7,11
3706,7,10,18
3707,3,6,10
3708,10,0,0
3709,7,8,10
3710,10,21,0
3610,4,7,11
3736,8,10,14
3706,7,10,18
3707,3,6,10
3708,10,0,0
3709,7,8,10
3710,10,21,0
3610,4,7,11
3736,8,10,14
3706,7,10,18
3707,3,6,10
3708,10,0,0
3709,7,8,10
3710,10,21,0
3610,4,7,11
3736,8,10,14
3706,7,10,18
3707,3,6,10
3708,10,0,0
3709,7,8,10
3710,10,21,0
3610,4,7,11
3736,8,10,14
3746,1,21,22
16,1,17,21
18,1,3,21
3747,10,13,22
3746,1,21,22
16,1,17,21
18,1,3,21
3747,10,13,22
3746,1,21,22
16,1,17,21
18,1,3,21
3747,10,13,22
3746,1,21,22
16,1,17,21
18,1,3,21
3747,10,13,22
3748,1,10,21
3748,1,10,21
3748,1,10,21
3748,1,10,21
3754,1,8,10
3758,6,8,10
3765,1,8,10
3610,4,7,11
159,7,10,0
3796,7,0,0
3726,10,21,0
2509,8,17,21
3510,6,10,13
201,10,17,21
3916,7,10,18
253,7,10,18
3703,7,10,0
1953,10,8,0
3787,10,13,0
3630,8,10,21
3611,7,18,0
4053,7,10,0
4054,7,18,0
4058,7,18,0
4060,1,3,7
3926,7,18,0
4066,7,8,0
4074,7,10,0
3579,1,7,8
4072,7,10,0
3713,3,10,23
3950,1,3,10
4087,7,12,18
4090,10,21,0
4097,7,8,21
4070,7,10,18
4163,10,0,0
4165,7,10,18
4132,1,8,21
3623,7,10,18
4151,17,19,21
4174,7,10,0
115,1,10,19
3642,8,10,17
4187,8,10,21
4197,10,0,0
4244,1,7,8
4278,7,18,0
4288,1,10,19
2903,4,7,11
4267,7,10,0
138,10,17,21
73,7,18,0
4255,7,10,0
3527,1,3,10
4188,7,10,0
3599,1,3,12
4033,3,10,12
4103,7,18,0
4324,1,3,8
3659,7,10,0
33,3,7,10
4363,1,7,8
4364,6,7,10
4303,7,10,0
4374,1,8,10
4373,10,0,0
4375,7,0,0
177,1,3,21
3754,1,8,10
3758,6,8,10
3765,1,8,10
3610,4,7,11
159,7,10,0
3796,7,0,0
3726,10,21,0
2509,8,17,21
3510,6,10,13
201,10,17,21
3916,7,10,18
253,7,10,18
3703,7,10,0
1953,10,8,0
3787,10,13,0
3630,8,10,21
3611,7,18,0
4053,7,10,0
4054,7,18,0
4058,7,18,0
4060,1,3,7
3926,7,18,0
4066,7,8,0
4074,7,10,0
3579,1,7,8
4072,7,10,0
3713,3,10,23
3950,1,3,10
4087,7,12,18
4090,10,21,0
4097,7,8,21
4070,7,10,18
4163,10,0,0
4165,7,10,18
4132,1,8,21
3623,7,10,18
4151,17,19,21
4174,7,10,0
115,1,10,19
3642,8,10,17
4187,8,10,21
4197,10,0,0
4244,1,7,8
4278,7,18,0
4288,1,10,19
2903,4,7,11
4267,7,10,0
138,10,17,21
73,7,18,0
4255,7,10,0
3527,1,3,10
4188,7,10,0
3599,1,3,12
4033,3,10,12
4103,7,18,0
4324,1,3,8
3659,7,10,0
33,3,7,10
4363,1,7,8
4364,6,7,10
4303,7,10,0
4374,1,8,10
4373,10,0,0
4375,7,0,0
177,1,3,21
3754,1,8,10
3758,6,8,10
3765,1,8,10
3610,4,7,11
159,7,10,0
3796,7,0,0
3726,10,21,0
2509,8,17,21
3510,6,10,13
201,10,17,21
3916,7,10,18
253,7,10,18
3703,7,10,0
1953,10,8,0
3787,10,13,0
3630,8,10,21
3611,7,18,0
4053,7,10,0
4054,7,18,0
4058,7,18,0
4060,1,3,7
3926,7,18,0
4066,7,8,0
4074,7,10,0
3579,1,7,8
4072,7,10,0
3713,3,10,23
3950,1,3,10
4087,7,12,18
4090,10,21,0
4097,7,8,21
4070,7,10,18
4163,10,0,0
4165,7,10,18
4132,1,8,21
3623,7,10,18
4151,17,19,21
4174,7,10,0
115,1,10,19
3642,8,10,17
4187,8,10,21
4197,10,0,0
4244,1,7,8
4278,7,18,0
4288,1,10,19
2903,4,7,11
4267,7,10,0
138,10,17,21
73,7,18,0
4255,7,10,0
3527,1,3,10
4188,7,10,0
3599,1,3,12
4033,3,10,12
4103,7,18,0
4324,1,3,8
3659,7,10,0
33,3,7,10
4363,1,7,8
4364,6,7,10
4303,7,10,0
4374,1,8,10
4373,10,0,0
4375,7,0,0
177,1,3,21
3754,1,8,10
3758,6,8,10
3765,1,8,10
3610,4,7,11
159,7,10,0
3796,7,0,0
3726,10,21,0
2509,8,17,21
3510,6,10,13
201,10,17,21
3916,7,10,18
253,7,10,18
3703,7,10,0
1953,10,8,0
3787,10,13,0
3630,8,10,21
3611,7,18,0
4053,7,10,0
4054,7,18,0
4058,7,18,0
4060,1,3,7
3926,7,18,0
4066,7,8,0
4074,7,10,0
3579,1,7,8
4072,7,10,0
3713,3,10,23
3950,1,3,10
4087,7,12,18
4090,10,21,0
4097,7,8,21
4070,7,10,18
4163,10,0,0
4165,7,10,18
4132,1,8,21
3623,7,10,18
4151,17,19,21
4174,7,10,0
115,1,10,19
3642,8,10,17
4187,8,10,21
4197,10,0,0
4244,1,7,8
4278,7,18,0
4288,1,10,19
2903,4,7,11
4267,7,10,0
138,10,17,21
73,7,18,0
4255,7,10,0
3527,1,3,10
4188,7,10,0
3599,1,3,12
4033,3,10,12
4103,7,18,0
4324,1,3,8
3659,7,10,0
33,3,7,10
4363,1,7,8
4364,6,7,10
4303,7,10,0
4374,1,8,10
4373,10,0,0
4375,7,0,0
177,1,3,21
3032,8,10,0
3756,8,21,0
3757,3,23,0
3032,8,10,0
3756,8,21,0
3757,3,23,0
3032,8,10,0
3756,8,21,0
3757,3,23,0
3032,8,10,0
3756,8,21,0
3757,3,23,0
3726,10,21,0
3750,3,6,10
3712,6,10,21
3834,9,6,10
3867,7,10,18
3922,10,17,0
3714,10,0,0
3740,10,21,0
3899,1,10,17
4003,17,19,21
3656,7,10,0
4182,10,0,0
3642,8,10,17
4163,10,0,0
4202,1,19,21
4147,6,10,20
4090,10,21,0
4255,7,10,0
4228,7,10,18
4070,7,10,18
4219,10,13,22
4259,7,10,0
38,9,7,0
4265,10,21,0
4277,10,0,0
4217,10,21,0
4303,7,10,0
4304,7,10,0
4319,7,18,10
4320,10,0,0
3737,1,3,10
3726,10,21,0
3750,3,6,10
3712,6,10,21
3834,9,6,10
3867,7,10,18
3922,10,17,0
3714,10,0,0
3740,10,21,0
3899,1,10,17
4003,17,19,21
3656,7,10,0
4182,10,0,0
3642,8,10,17
4163,10,0,0
4202,1,19,21
4147,6,10,20
4090,10,21,0
4255,7,10,0
