itemID,movieCountry
3649,37
3695,37
3696,37
3697,37
3723,37
3724,37
3725,37
3731,37
124,37
3735,37
3726,37
3806,37
3823,37
3510,37
3854,37
3879,37
102,39
2490,37
108,37
109,37
112,37
159,37
38,36
3545,37
47,37
67,36
3610,37
166,37
115,37
3579,37
2141,37
3687,37
3649,37
3695,37
3696,37
3697,37
3723,37
3724,37
3725,37
3731,37
124,37
3735,37
3726,37
3806,37
3823,37
3510,37
3854,37
3879,37
102,39
2490,37
108,37
109,37
112,37
159,37
38,36
3545,37
47,37
67,36
3610,37
166,37
115,37
3579,37
2141,37
3687,37
3649,37
3695,37
3696,37
3697,37
3723,37
3724,37
3725,37
3731,37
124,37
3735,37
3726,37
3806,37
3823,37
3510,37
3854,37
3879,37
102,39
2490,37
108,37
109,37
112,37
159,37
38,36
3545,37
47,37
67,36
3610,37
166,37
115,37
3579,37
2141,37
3687,37
3649,37
3695,37
3696,37
3697,37
3723,37
3724,37
3725,37
3731,37
124,37
3735,37
3726,37
3806,37
3823,37
3510,37
3854,37
3879,37
102,39
2490,37
108,37
109,37
112,37
159,37
38,36
3545,37
47,37
67,36
3610,37
166,37
115,37
3579,37
2141,37
3687,37
3649,37
3695,37
3696,37
3697,37
3723,37
3724,37
3725,37
3731,37
124,37
3735,37
3726,37
3806,37
3823,37
3510,37
3854,37
3879,37
102,39
2490,37
115,37
124,37
130,36
135,37
150,37
151,37
152,37
156,37
157,37
190,37
191,37
192,37
193,37
194,37
79,37
195,37
217,36
218,37
219,37
223,37
172,37
3507,37
2021,37
3547,37
3548,37
3549,37
196,37
62,37
3552,37
3555,37
3556,37
3559,37
3560,37
3563,37
3569,37
3579,37
3580,37
3580,37
3187,37
3593,37
3594,37
3601,37
166,37
3602,37
3603,37
3543,37
3604,37
3605,37
3606,36
3501,37
38,36
3612,37
3617,37
3621,37
3622,37
3623,37
49,37
3598,37
3599,36
3627,36
253,37
3631,37
3635,37
138,37
3636,37
3647,37
2015,37
3649,37
3650,37
3651,7
3653,37
39,36
2523,37
3658,37
3610,37
2716,7
3530,37
66,37
2271,37
3671,37
3672,37
197,37
47,37
3673,37
3674,37
3689,37
3690,37
58,36
3691,37
3692,37
178,37
3693,37
198,37
142,37
67,36
212,37
3699,37
3700,37
3701,37
3521,36
3721,36
54,11
3722,36
3728,36
74,36
3737,37
3738,14
3741,37
3742,37
3749,37
3753,37
20,13
3695,37
3755,37
3759,37
3763,37
3769,37
3770,37
122,37
3731,37
33,37
3756,36
3667,37
3781,37
228,37
3784,37
3785,37
3797,37
162,36
3313,37
3116,37
3830,37
3831,36
1889,37
3832,37
3304,36
3833,37
3835,37
3836,37
3837,37
3841,22
1974,37
3842,37
2461,37
3783,36
3843,37
3845,37
3846,37
3687,37
3735,37
3856,37
3857,37
3630,37
3726,37
3510,37
3870,37
3871,37
136,21
3677,37
2509,37
3874,37
3880,37
3750,37
3885,37
3713,37
3892,37
3714,37
3894,37
3748,37
3899,36
1938,37
3919,13
3920,37
3743,37
14,36
3952,37
3589,37
3590,37
3954,37
3958,37
3869,37
3865,37
3964,37
3992,37
3950,37
3999,37
4002,37
3962,37
4004,37
3787,36
4006,37
3918,37
4011,37
226,37
4012,14
230,37
4014,37
4033,36
4034,37
3029,36
4035,37
4091,37
4092,37
4093,37
3979,37
4094,37
3966,37
3312,3
4103,37
4032,37
4057,37
4104,37
4086,37
4107,37
4054,37
99,37
4108,36
4160,37
4130,37
4131,37
4132,36
4175,37
3926,37
4178,37
4151,37
4147,37
4189,37
3882,37
4201,37
175,37
4098,37
3980,36
4225,37
4226,37
4227,37
4197,37
4228,37
3998,37
4245,37
4246,37
4145,37
4202,37
4247,37
3515,37
3516,37
4253,37
4254,37
4258,37
4185,37
4253,37
4269,36
4270,37
4272,37
4066,37
4184,37
4305,37
4300,37
4081,37
4219,37
4321,36
4322,37
4323,37
4244,37
4356,37
4354,37
4356,37
4288,37
4358,37
4359,37
4367,37
4347,37
3592,37
4378,37
4045,37
4374,37
115,37
124,37
130,36
135,37
150,37
151,37
152,37
156,37
157,37
190,37
191,37
192,37
193,37
194,37
79,37
195,37
217,36
218,37
219,37
223,37
172,37
3507,37
2021,37
3547,37
3548,37
3549,37
196,37
62,37
3552,37
3555,37
3556,37
3559,37
3560,37
3563,37
3569,37
3579,37
3580,37
3580,37
3187,37
3593,37
3594,37
3601,37
166,37
3602,37
3603,37
3543,37
3604,37
3605,37
3606,36
3501,37
38,36
3612,37
3617,37
3621,37
3622,37
3623,37
49,37
3598,37
3599,36
3627,36
253,37
3631,37
3635,37
138,37
3636,37
3647,37
2015,37
3649,37
3650,37
3651,7
3653,37
39,36
2523,37
3658,37
3610,37
2716,7
3530,37
66,37
2271,37
3671,37
3672,37
197,37
47,37
3673,37
3674,37
3689,37
3690,37
58,36
3691,37
3692,37
178,37
3693,37
198,37
142,37
67,36
212,37
3699,37
3700,37
3701,37
3521,36
3721,36
54,11
3722,36
3728,36
74,36
3737,37
3738,14
3741,37
3742,37
3749,37
3753,37
20,13
3695,37
3755,37
3759,37
3763,37
3769,37
3770,37
122,37
3731,37
33,37
3756,36
3667,37
3781,37
228,37
3784,37
3785,37
3797,37
162,36
3313,37
3116,37
3830,37
3831,36
1889,37
3832,37
3304,36
3833,37
3835,37
3836,37
3837,37
3841,22
1974,37
3842,37
2461,37
3783,36
3843,37
3845,37
3846,37
3687,37
3735,37
3856,37
3857,37
3630,37
3726,37
3510,37
3870,37
3871,37
136,21
3677,37
2509,37
3874,37
3880,37
3750,37
3885,37
3713,37
3892,37
3714,37
3894,37
3748,37
3899,36
1938,37
3919,13
3920,37
3743,37
14,36
3952,37
3589,37
3590,37
3954,37
3958,37
3869,37
3865,37
3964,37
3992,37
3950,37
3999,37
4002,37
3962,37
4004,37
3787,36
4006,37
3918,37
4011,37
226,37
4012,14
230,37
4014,37
4033,36
4034,37
3029,36
4035,37
4091,37
4092,37
4093,37
3979,37
4094,37
3966,37
3312,3
4103,37
4032,37
4057,37
4104,37
4086,37
4107,37
4054,37
99,37
4108,36
4160,37
4130,37
4131,37
4132,36
4175,37
3926,37
4178,37
4151,37
4147,37
4189,37
3882,37
4201,37
175,37
4098,37
3980,36
4225,37
4226,37
4227,37
4197,37
4228,37
3998,37
4245,37
4246,37
4145,37
4202,37
4247,37
3515,37
3516,37
4253,37
4254,37
4258,37
4185,37
4253,37
4269,36
4270,37
4272,37
4066,37
4184,37
4305,37
4300,37
4081,37
4219,37
4321,36
4322,37
4323,37
4244,37
4356,37
4354,37
4356,37
4288,37
4358,37
4359,37
4367,37
4347,37
3592,37
4378,37
4045,37
4374,37
115,37
124,37
130,36
135,37
150,37
151,37
152,37
156,37
157,37
190,37
191,37
192,37
193,37
194,37
79,37
195,37
217,36
218,37
219,37
223,37
172,37
3507,37
2021,37
3547,37
3548,37
3549,37
196,37
62,37
3552,37
3555,37
3556,37
3559,37
3560,37
3563,37
3569,37
3579,37
3580,37
3580,37
3187,37
3593,37
3594,37
3601,37
166,37
3602,37
3603,37
3543,37
3604,37
3605,37
3606,36
3501,37
38,36
3612,37
3617,37
3621,37
3622,37
3623,37
49,37
3598,37
3599,36
3627,36
253,37
3631,37
3635,37
138,37
3636,37
3647,37
2015,37
3649,37
3650,37
3651,7
3653,37
39,36
2523,37
3658,37
3610,37
2716,7
3530,37
66,37
2271,37
3671,37
3672,37
197,37
47,37
3673,37
3674,37
3689,37
3690,37
58,36
3691,37
3692,37
178,37
3693,37
198,37
142,37
67,36
212,37
3699,37
3700,37
3701,37
3521,36
3721,36
54,11
3722,36
3728,36
74,36
3737,37
3738,14
3741,37
3742,37
3749,37
3753,37
20,13
3695,37
3755,37
3759,37
3763,37
3769,37
3770,37
122,37
3731,37
33,37
3756,36
3667,37
3781,37
228,37
3784,37
3785,37
3797,37
162,36
3313,37
3116,37
3830,37
3831,36
1889,37
3832,37
3304,36
3833,37
3835,37
3836,37
3837,37
3841,22
1974,37
3842,37
2461,37
3783,36
3843,37
3845,37
3846,37
3687,37
3735,37
3856,37
3857,37
3630,37
3726,37
3510,37
3870,37
3871,37
136,21
3677,37
2509,37
3874,37
3880,37
3750,37
3885,37
3713,37
3892,37
3714,37
3894,37
3748,37
3899,36
1938,37
3919,13
3920,37
3743,37
14,36
3952,37
3589,37
3590,37
3954,37
3958,37
3869,37
3865,37
3964,37
3992,37
3950,37
3999,37
4002,37
3962,37
4004,37
3787,36
4006,37
3918,37
4011,37
226,37
4012,14
230,37
4014,37
4033,36
4034,37
3029,36
4035,37
4091,37
4092,37
4093,37
3979,37
4094,37
3966,37
3312,3
4103,37
4032,37
4057,37
4104,37
4086,37
4107,37
4054,37
99,37
4108,36
4160,37
4130,37
4131,37
4132,36
4175,37
3926,37
4178,37
4151,37
4147,37
4189,37
3882,37
4201,37
175,37
4098,37
3980,36
4225,37
4226,37
4227,37
4197,37
4228,37
3998,37
4245,37
4246,37
4145,37
4202,37
4247,37
3515,37
3516,37
4253,37
4254,37
4258,37
4185,37
4253,37
4269,36
4270,37
4272,37
4066,37
4184,37
4305,37
4300,37
4081,37
4219,37
4321,36
4322,37
4323,37
4244,37
4356,37
4354,37
4356,37
4288,37
4358,37
4359,37
4367,37
4347,37
3592,37
4378,37
4045,37
4374,37
115,37
124,37
130,36
135,37
150,37
151,37
152,37
156,37
157,37
190,37
191,37
192,37
193,37
194,37
79,37
195,37
217,36
218,37
219,37
223,37
172,37
3507,37
2021,37
3547,37
3548,37
3549,37
196,37
62,37
3552,37
3555,37
3556,37
3559,37
3560,37
3563,37
3569,37
3579,37
3580,37
3580,37
3187,37
3593,37
3594,37
3601,37
166,37
3602,37
3603,37
3543,37
3604,37
3605,37
3606,36
3501,37
38,36
3612,37
3617,37
3621,37
3622,37
3623,37
49,37
3598,37
3599,36
3627,36
253,37
3631,37
3635,37
138,37
3636,37
3647,37
2015,37
3649,37
3650,37
3651,7
3653,37
39,36
2523,37
3658,37
3610,37
2716,7
3530,37
66,37
2271,37
3671,37
3672,37
197,37
47,37
3673,37
3674,37
3689,37
3690,37
58,36
3691,37
3692,37
178,37
3693,37
198,37
142,37
67,36
212,37
3699,37
3700,37
3701,37
3521,36
3721,36
54,11
3722,36
3728,36
74,36
3737,37
3738,14
3741,37
3742,37
3749,37
3753,37
20,13
3695,37
3755,37
3759,37
3763,37
3769,37
3770,37
122,37
3731,37
33,37
3756,36
3667,37
3781,37
228,37
3784,37
3785,37
3797,37
162,36
3313,37
3116,37
3830,37
3831,36
1889,37
3832,37
3304,36
3833,37
3835,37
3836,37
3837,37
3841,22
1974,37
3842,37
2461,37
3783,36
3843,37
3845,37
3846,37
3687,37
3735,37
3856,37
3857,37
3630,37
3726,37
3510,37
3870,37
3871,37
136,21
3677,37
2509,37
3874,37
3880,37
3750,37
3885,37
3713,37
3892,37
3714,37
3894,37
3748,37
3899,36
1938,37
3919,13
3920,37
3743,37
14,36
3952,37
3589,37
3590,37
3954,37
3958,37
3869,37
3865,37
3964,37
3992,37
3950,37
3999,37
4002,37
3962,37
4004,37
3787,36
4006,37
3918,37
4011,37
226,37
4012,14
230,37
4014,37
4033,36
4034,37
3029,36
4035,37
4091,37
4092,37
4093,37
3979,37
4094,37
3966,37
3312,3
4103,37
4032,37
4057,37
4104,37
4086,37
4107,37
4054,37
99,37
4108,36
4160,37
4130,37
4131,37
4132,36
4175,37
3926,37
4178,37
4151,37
4147,37
4189,37
3882,37
4201,37
175,37
4098,37
3980,36
4225,37
4226,37
4227,37
4197,37
4228,37
3998,37
4245,37
4246,37
4145,37
4202,37
4247,37
3515,37
3516,37
4253,37
4254,37
4258,37
4185,37
4253,37
4269,36
4270,37
4272,37
4066,37
4184,37
4305,37
4300,37
4081,37
4219,37
4321,36
4322,37
4323,37
4244,37
4356,37
4354,37
4356,37
4288,37
4358,37
4359,37
4367,37
4347,37
3592,37
4378,37
4045,37
4374,37
107,37
134,37
167,37
189,37
68,37
247,37
107,37
134,37
167,37
189,37
68,37
247,37
107,37
134,37
167,37
189,37
68,37
247,37
107,37
134,37
167,37
189,37
68,37
247,37
107,37
134,37
167,37
189,37
68,37
247,37
127,31
38,36
109,37
67,36
54,11
127,31
38,36
109,37
67,36
54,11
127,31
38,36
109,37
67,36
54,11
127,31
38,36
109,37
67,36
54,11
136,21
138,37
179,37
153,37
47,37
3998,37
4000,15
4010,24
4223,37
4224,29
3204,37
3592,37
4327,37
4081,37
4330,37
4334,37
4354,37
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
47,37
161,13
3,37
163,39
65,37
213,13
124,37
16,37
3585,37
3609,37
66,37
3683,37
3678,37
3698,37
3545,37
3695,37
3739,37
3758,37
3765,37
32,37
3610,37
159,37
3805,37
3731,37
2509,37
3510,37
201,37
1953,37
3926,37
3724,37
212,37
3943,37
3957,27
3630,37
3989,37
3998,37
3617,37
131,9
4049,37
4036,37
4053,37
4060,37
4066,37
35,32
3579,37
3713,37
4077,37
3950,37
4087,37
4097,18
4006,37
4164,37
3642,33
4132,36
4174,37
115,37
4185,37
4187,36
4222,37
3983,37
3943,37
4239,37
4244,37
4250,37
4259,37
4278,37
4147,37
4288,37
2903,37
138,37
73,37
4255,37
3527,37
4188,27
2770,13
155,37
4297,37
4328,37
3659,37
4355,37
4303,13
4373,37
177,37
47,37
168,37
169,37
83,37
202,37
172,37
198,37
199,37
200,14
201,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
99,37
233,37
234,13
3713,37
3726,37
3772,37
199,37
236,37
111,18
166,37
220,37
244,37
245,37
246,37
247,37
248,37
249,37
250,37
3505,37
3511,13
3512,37
3191,37
3519,27
65,37
104,37
52,37
180,37
212,37
3553,9
3554,37
66,37
201,37
1,36
3595,37
3545,37
3628,30
3624,9
3750,37
187,9
38,36
3726,37
3727,13
51,37
233,37
3526,37
3523,37
2628,37
3510,37
243,7
3525,37
3526,37
61,7
191,37
192,37
3527,37
138,37
3528,2
2592,37
18,37
3529,37
3530,37
3531,37
3532,28
13,37
3533,37
3534,7
3536,37
3537,37
3538,37
3539,37
3507,37
3540,2
3541,37
3542,37
66,37
3528,2
3543,37
212,37
194,37
2360,37
3544,37
79,37
3098,37
3570,14
54,11
3598,37
3599,36
3600,37
3598,37
3579,37
3610,37
3706,37
3707,37
3708,37
3709,36
3710,37
3610,37
3736,37
3746,37
16,37
18,37
3747,37
3748,37
3754,37
3758,37
3765,37
3610,37
159,37
3796,37
3726,37
2509,37
3510,37
201,37
3916,36
253,37
3703,37
1953,37
3787,36
3630,37
3611,37
4053,37
4054,37
4058,36
4060,37
3926,37
4066,37
4074,37
3579,37
4072,37
3713,37
3950,37
4087,37
4090,14
4097,18
4070,37
4163,37
4165,36
4132,36
3623,37
4151,37
4174,37
115,37
3642,33
4187,36
4197,37
4244,37
4278,37
4288,37
2903,37
4267,37
138,37
73,37
4255,37
3527,37
4188,27
3599,36
4033,36
4103,37
4324,36
3659,37
33,37
4363,37
4364,37
4303,13
4374,37
4373,37
4375,37
177,37
3032,37
3756,36
3757,20
3726,37
3750,37
3712,37
3834,37
3867,37
3922,37
3714,37
3740,37
3899,36
4003,37
3656,37
4182,17
3642,33
4163,37
4202,37
4147,37
4090,14
4255,37
4228,37
4070,37
4219,37
4259,37
38,36
4265,37
4277,36
4217,36
4303,13
4304,13
4319,13
4320,37
3737,37
3776,37
3779,36
3743,37
3678,37
3787,36
3748,37
3824,37
184,37
3770,37
3868,37
3859,37
3926,37
2489,37
48,13
3864,28
109,37
3882,37
3883,37
3860,37
3649,37
138,37
47,37
3861,37
3708,37
3535,37
3862,13
3510,37
3863,27
164,37
220,37
3737,37
3750,37
3610,37
3735,37
3865,37
3640,37
3770,37
3869,37
3750,37
3743,37
3751,16
3869,37
3751,16
73,37
89,37
90,37
91,37
3911,13
3912,37
3913,37
3548,37
2143,37
3737,37
3914,37
3536,37
3538,37
3923,37
3725,37
216,37
3946,39
3947,37
3953,37
3320,37
3667,37
3743,37
4076,36
3649,37
4149,14
4006,37
4103,37
4103,37
4066,37
4273,37
170,37
4098,37
4362,36
3455,37
47,37
3940,37
212,37
3219,13
248,37
3976,37
218,37
3977,37
212,37
2677,36
3980,36
3600,37
3753,37
3622,37
3376,37
2011,36
4086,37
91,37
4036,37
3726,37
78,37
230,37
149,37
3737,37
244,37
212,37
2713,36
3660,36
4153,37
4087,37
4171,37
4117,37
2116,37
4118,13
69,37
4119,37
3769,37
3704,36
4112,37
4120,22
3970,37
4121,7
3962,37
3869,37
3780,28
248,37
249,37
250,37
4122,37
4071,36
3996,37
47,37
247,37
4123,37
4092,37
4124,36
3649,37
4006,37
4066,37
244,37
245,37
246,37
220,37
4126,37
115,37
4137,37
2509,37
4107,37
4145,37
4151,37
4152,14
16,37
3544,37
4186,36
2509,37
2347,37
3525,37
4190,7
4191,7
13,37
4192,37
3746,37
4240,37
4126,37
4241,37
4242,37
3835,37
3758,37
4296,37
4228,37
4306,37
223,37
3560,37
3880,37
3547,37
3504,37
3549,37
3556,37
172,37
3548,37
3617,37
219,37
4303,13
4101,37
4332,37
4087,37
4309,25
4133,36
4134,13
3998,37
172,37
3689,37
212,37
47,37
164,37
202,37
4129,37
3775,36
2120,37
3032,37
2713,36
47,37
3980,36
4057,37
4136,37
167,37
4140,37
4141,37
3224,37
3748,37
4043,36
4032,37
4157,37
4158,37
4173,37
4180,37
4181,37
4076,36
4215,14
4216,37
4217,36
3750,37
89,37
89,37
4219,37
51,37
4220,37
4221,37
2464,37
2464,37
4231,37
4202,37
4147,37
4091,37
4100,37
3376,37
3559,37
4147,37
130,36
3,37
4040,37
4070,37
47,37
3980,36
4057,37
3983,37
4132,36
3972,37
3531,37
4054,37
3966,37
4173,37
3032,37
4184,37
2996,37
4177,14
4194,37
4192,37
2759,37
3926,37
3926,37
1886,37
157,37
2526,37
3032,37
3926,37
225,37
3692,37
4160,37
4213,37
4214,37
231,31
4248,37
3,37
6,37
4092,37
4091,37
4197,37
4188,27
1,36
3689,37
4233,37
4234,37
4164,37
4235,37
218,37
3758,37
3737,37
3211,37
3870,37
4283,39
47,37
3701,37
4289,37
3835,37
3601,37
4130,37
4131,37
4095,37
3671,37
4291,37
3728,36
4033,36
193,37
47,37
170,37
4169,36
3611,37
3124,37
4141,37
4066,37
4070,37
3847,37
3859,37
4103,37
4292,37
3980,36
218,37
3304,36
4293,37
4294,37
3098,37
3589,37
3590,37
3954,37
3098,37
4302,37
2450,37
2683,38
3870,37
39,36
2009,37
4232,2
3645,22
3613,14
3920,37
70,37
2141,37
33,37
4195,11
2690,37
3005,37
2509,37
4016,13
47,37
30,37
203,37
3918,37
136,21
138,37
179,37
153,37
47,37
3998,37
4000,15
4010,24
4223,37
4224,29
3204,37
3592,37
4327,37
4081,37
4330,37
4334,37
4354,37
136,21
138,37
179,37
153,37
47,37
3998,37
4000,15
4010,24
4223,37
4224,29
3204,37
3592,37
4327,37
4081,37
4330,37
4334,37
4354,37
136,21
138,37
179,37
153,37
47,37
3998,37
4000,15
4010,24
4223,37
4224,29
3204,37
3592,37
4327,37
4081,37
4330,37
4334,37
4354,37
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
142,37
136,21
86,13
166,37
3777,37
3716,31
3726,37
3545,37
3950,37
3972,37
3979,37
13,37
4008,37
3691,37
3770,37
4036,37
4032,37
56,37
3958,37
4040,37
3735,37
3610,37
4070,37
4071,36
61,7
47,37
47,37
47,37
47,37
168,37
169,37
83,37
202,37
168,37
169,37
83,37
202,37
168,37
169,37
83,37
202,37
168,37
169,37
83,37
202,37
172,37
172,37
172,37
172,37
199,37
198,37
199,37
198,37
199,37
198,37
199,37
198,37
199,37
200,14
201,37
200,14
201,37
200,14
201,37
200,14
201,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
4341,37
4315,37
4342,37
2836,37
4343,37
4344,37
2427,37
4345,37
4346,37
205,37
206,36
207,37
208,37
209,37
183,36
3546,37
3242,37
3685,37
3686,37
3811,37
3812,7
3813,37
3620,37
3814,37
3252,37
3815,37
2086,37
3817,37
3554,37
3818,37
3819,37
3984,37
2978,37
3985,37
3752,37
3986,37
3222,37
3177,37
3987,7
3988,37
4102,37
4109,37
4110,37
4111,37
4112,37
3242,37
4113,36
3737,37
4115,37
4116,7
2668,37
4150,37
4043,36
4243,37
4335,37
4336,37
4162,37
4337,37
4286,37
4338,7
4339,37
2251,37
4340,20
4314,36
