userID,social,endEmo,dominantEmo,mood
961,4,7,7,2
961,2,7,7,2
961,1,2,2,1
961,1,7,7,1
961,1,2,2,1
961,1,2,2,1
961,1,2,2,1
961,4,2,2,1
961,4,7,7,2
961,2,7,7,2
1261,1,7,7,1
1261,2,7,2,2
1261,4,2,2,2
1261,1,2,2,1
1261,1,2,2,1
1261,2,1,1,1
1261,4,4,4,1
1261,1,2,2,2
1261,4,2,2,1
1261,2,2,2,1
1261,4,2,2,1
1261,2,7,7,1
1261,1,2,1,1
1261,2,2,2,1
1261,2,7,7,2
1261,4,7,7,2
1261,2,7,7,2
1261,1,2,2,1
1261,1,7,7,1
1261,1,2,2,1
1261,1,2,2,1
1261,1,2,2,1
1261,4,2,2,1
1261,4,7,7,2
1261,2,7,7,2
1262,2,4,4,1
962,2,4,4,1
662,2,4,4,1
362,2,4,4,1
963,2,2,7,3
963,2,6,7,2
963,2,6,2,1
963,2,6,6,3
1263,2,2,7,3
1263,2,6,7,2
1263,2,6,2,1
1263,2,6,6,3
636,2,2,7,3
636,2,6,7,2
636,2,6,2,1
636,2,6,6,3
363,2,2,7,3
363,2,6,7,2
363,2,6,2,1
363,2,6,6,3
364,1,2,2,1
664,1,2,2,1
964,1,2,2,1
1264,1,2,2,1
71,4,1,5,2
1271,1,7,4,1
1271,4,1,5,2
971,1,7,4,1
971,4,1,5,2
671,1,7,4,1
671,4,1,5,2
371,1,7,4,1
371,4,1,5,2
372,5,1,1,2
372,2,2,7,2
672,5,1,1,2
672,2,2,7,2
1272,5,1,1,2
1272,2,2,7,2
972,5,1,1,2
972,2,2,7,2
73,1,7,7,2
73,1,2,4,1
73,1,2,3,1
73,1,2,5,1
73,1,2,2,1
73,1,1,4,1
73,1,1,3,1
73,1,2,2,1
73,1,2,4,1
73,1,2,2,1
73,1,2,5,1
73,1,6,3,1
73,1,2,2,1
73,1,2,3,1
73,1,7,5,1
73,1,2,2,1
73,1,1,5,1
73,1,2,7,1
73,1,2,4,1
73,1,4,1,1
73,1,2,2,1
73,1,1,1,1
73,1,2,4,1
73,1,1,5,1
73,1,2,5,1
73,1,7,7,1
73,1,2,7,1
73,1,4,3,1
73,1,2,3,1
73,1,1,3,1
73,1,2,2,1
73,1,2,7,1
73,1,2,5,2
73,1,2,4,1
73,1,2,3,1
73,1,2,7,1
73,1,2,2,1
73,1,1,3,3
73,1,1,5,1
73,1,2,3,1
73,1,7,7,1
73,1,3,3,1
73,1,2,7,1
73,1,2,1,1
73,1,2,3,1
73,1,2,4,1
73,1,5,1,1
73,1,7,7,1
73,1,2,3,1
73,1,2,2,1
73,1,2,5,1
73,1,2,3,1
73,1,1,7,1
73,1,5,6,1
73,1,2,2,1
73,1,2,3,1
73,1,2,3,1
73,1,7,7,1
73,1,2,4,1
73,1,2,3,1
73,1,2,1,1
73,1,2,5,1
73,1,2,1,1
73,1,2,1,1
373,1,7,7,2
373,1,2,4,1
373,1,2,3,1
373,1,2,5,1
373,1,2,2,1
373,1,1,4,1
373,1,1,3,1
373,1,2,2,1
373,1,2,4,1
373,1,2,2,1
373,1,2,5,1
373,1,6,3,1
373,1,2,2,1
373,1,2,3,1
373,1,7,5,1
373,1,2,2,1
373,1,1,5,1
373,1,2,7,1
373,1,2,4,1
373,1,4,1,1
373,1,2,2,1
373,1,1,1,1
373,1,2,4,1
373,1,1,5,1
373,1,2,5,1
373,1,7,7,1
373,1,2,7,1
373,1,4,3,1
373,1,2,3,1
373,1,1,3,1
373,1,2,2,1
373,1,2,7,1
373,1,2,5,2
373,1,2,4,1
373,1,2,3,1
373,1,2,7,1
373,1,2,2,1
373,1,1,3,3
373,1,1,5,1
373,1,2,3,1
373,1,7,7,1
373,1,3,3,1
373,1,2,7,1
373,1,2,1,1
373,1,2,3,1
373,1,2,4,1
373,1,5,1,1
373,1,7,7,1
373,1,2,3,1
373,1,2,2,1
373,1,2,5,1
373,1,2,3,1
373,1,1,7,1
373,1,5,6,1
373,1,2,2,1
373,1,2,3,1
373,1,2,3,1
373,1,7,7,1
373,1,2,4,1
373,1,2,3,1
373,1,2,1,1
373,1,2,5,1
373,1,2,1,1
373,1,2,1,1
673,1,7,7,2
673,1,2,4,1
673,1,2,3,1
673,1,2,5,1
673,1,2,2,1
673,1,1,4,1
673,1,1,3,1
673,1,2,2,1
673,1,2,4,1
673,1,2,2,1
673,1,2,5,1
673,1,6,3,1
673,1,2,2,1
673,1,2,3,1
673,1,7,5,1
673,1,2,2,1
673,1,1,5,1
673,1,2,7,1
673,1,2,4,1
673,1,4,1,1
673,1,2,2,1
673,1,1,1,1
673,1,2,4,1
673,1,1,5,1
673,1,2,5,1
673,1,7,7,1
673,1,2,7,1
673,1,4,3,1
673,1,2,3,1
673,1,1,3,1
673,1,2,2,1
673,1,2,7,1
673,1,2,5,2
673,1,2,4,1
673,1,2,3,1
673,1,2,7,1
673,1,2,2,1
673,1,1,3,3
673,1,1,5,1
673,1,2,3,1
673,1,7,7,1
673,1,3,3,1
673,1,2,7,1
673,1,2,1,1
673,1,2,3,1
673,1,2,4,1
673,1,5,1,1
673,1,7,7,1
673,1,2,3,1
673,1,2,2,1
673,1,2,5,1
673,1,2,3,1
673,1,1,7,1
673,1,5,6,1
673,1,2,2,1
673,1,2,3,1
673,1,2,3,1
673,1,7,7,1
673,1,2,4,1
673,1,2,3,1
673,1,2,1,1
673,1,2,5,1
673,1,2,1,1
673,1,2,1,1
973,1,7,7,2
973,1,2,4,1
973,1,2,3,1
973,1,2,5,1
973,1,2,2,1
973,1,1,4,1
973,1,1,3,1
973,1,2,2,1
973,1,2,4,1
973,1,2,2,1
973,1,2,5,1
973,1,6,3,1
973,1,2,2,1
973,1,2,3,1
973,1,7,5,1
973,1,2,2,1
973,1,1,5,1
973,1,2,7,1
973,1,2,4,1
973,1,4,1,1
973,1,2,2,1
973,1,1,1,1
973,1,2,4,1
973,1,1,5,1
973,1,2,5,1
973,1,7,7,1
973,1,2,7,1
973,1,4,3,1
973,1,2,3,1
973,1,1,3,1
973,1,2,2,1
973,1,2,7,1
973,1,2,5,2
973,1,2,4,1
973,1,2,3,1
973,1,2,7,1
973,1,2,2,1
973,1,1,3,3
973,1,1,5,1
973,1,2,3,1
973,1,7,7,1
973,1,3,3,1
973,1,2,7,1
973,1,2,1,1
973,1,2,3,1
973,1,2,4,1
973,1,5,1,1
973,1,7,7,1
973,1,2,3,1
973,1,2,2,1
973,1,2,5,1
973,1,2,3,1
973,1,1,7,1
973,1,5,6,1
973,1,2,2,1
973,1,2,3,1
973,1,2,3,1
973,1,7,7,1
973,1,2,4,1
973,1,2,3,1
973,1,2,1,1
973,1,2,5,1
973,1,2,1,1
973,1,2,1,1
1273,1,7,7,2
1273,1,2,4,1
1273,1,2,3,1
1273,1,2,5,1
1273,1,2,2,1
1273,1,1,4,1
1273,1,1,3,1
1273,1,2,2,1
1273,1,2,4,1
1273,1,2,2,1
1273,1,2,5,1
1273,1,6,3,1
1273,1,2,2,1
1273,1,2,3,1
1273,1,7,5,1
1273,1,2,2,1
1273,1,1,5,1
1273,1,2,7,1
1273,1,2,4,1
1273,1,4,1,1
1273,1,2,2,1
1273,1,1,1,1
1273,1,2,4,1
1273,1,1,5,1
1273,1,2,5,1
1273,1,7,7,1
1273,1,2,7,1
1273,1,4,3,1
1273,1,2,3,1
1273,1,1,3,1
1273,1,2,2,1
1273,1,2,7,1
1273,1,2,5,2
1273,1,2,4,1
1273,1,2,3,1
1273,1,2,7,1
1273,1,2,2,1
1273,1,1,3,3
1273,1,1,5,1
1273,1,2,3,1
1273,1,7,7,1
1273,1,3,3,1
1273,1,2,7,1
1273,1,2,1,1
1273,1,2,3,1
1273,1,2,4,1
1273,1,5,1,1
1273,1,7,7,1
1273,1,2,3,1
1273,1,2,2,1
1273,1,2,5,1
1273,1,2,3,1
1273,1,1,7,1
1273,1,5,6,1
1273,1,2,2,1
1273,1,2,3,1
1273,1,2,3,1
1273,1,7,7,1
1273,1,2,4,1
1273,1,2,3,1
1273,1,2,1,1
1273,1,2,5,1
1273,1,2,1,1
1273,1,2,1,1
375,1,7,7,2
375,1,2,4,1
375,1,2,3,1
375,1,2,5,1
375,1,2,2,1
375,1,1,4,1
375,1,1,3,1
375,1,2,2,1
375,1,2,4,1
375,1,2,2,1
375,1,2,5,1
375,1,6,3,1
375,1,2,2,1
375,1,2,3,1
375,1,7,5,1
375,1,2,2,1
375,1,1,5,1
375,1,2,7,1
375,1,2,4,1
375,1,4,1,1
375,1,2,2,1
375,1,1,1,1
375,1,2,4,1
375,1,1,5,1
375,1,2,5,1
375,1,7,7,1
375,1,2,7,1
375,1,4,3,1
375,1,2,3,1
375,1,1,3,1
375,1,2,2,1
375,1,2,7,1
375,1,2,5,2
375,1,2,4,1
375,1,2,3,1
375,1,2,7,1
375,1,2,2,1
375,1,1,3,3
375,1,1,5,1
375,1,2,3,1
375,1,7,7,1
375,1,3,3,1
375,1,2,7,1
375,1,2,1,1
375,1,2,3,1
375,1,2,4,1
375,1,5,1,1
375,1,7,7,1
375,1,2,3,1
375,1,2,2,1
375,1,2,5,1
375,1,2,3,1
375,1,1,7,1
375,1,5,6,1
375,1,2,2,1
375,1,2,3,1
375,1,2,3,1
375,1,7,7,1
375,1,2,4,1
375,1,2,3,1
375,1,2,1,1
375,1,2,5,1
375,1,2,1,1
375,1,2,1,1
675,1,7,7,2
675,1,2,4,1
675,1,2,3,1
675,1,2,5,1
675,1,2,2,1
675,1,1,4,1
675,1,1,3,1
675,1,2,2,1
675,1,2,4,1
675,1,2,2,1
675,1,2,5,1
675,1,6,3,1
675,1,2,2,1
675,1,2,3,1
675,1,7,5,1
675,1,2,2,1
675,1,1,5,1
675,1,2,7,1
675,1,2,4,1
675,1,4,1,1
675,1,2,2,1
675,1,1,1,1
675,1,2,4,1
675,1,1,5,1
675,1,2,5,1
675,1,7,7,1
675,1,2,7,1
675,1,4,3,1
675,1,2,3,1
675,1,1,3,1
675,1,2,2,1
675,1,2,7,1
675,1,2,5,2
675,1,2,4,1
675,1,2,3,1
675,1,2,7,1
675,1,2,2,1
675,1,1,3,3
675,1,1,5,1
675,1,2,3,1
675,1,7,7,1
675,1,3,3,1
675,1,2,7,1
675,1,2,1,1
675,1,2,3,1
675,1,2,4,1
675,1,5,1,1
675,1,7,7,1
675,1,2,3,1
675,1,2,2,1
675,1,2,5,1
675,1,2,3,1
675,1,1,7,1
675,1,5,6,1
675,1,2,2,1
675,1,2,3,1
675,1,2,3,1
675,1,7,7,1
675,1,2,4,1
675,1,2,3,1
675,1,2,1,1
675,1,2,5,1
675,1,2,1,1
675,1,2,1,1
1275,1,7,7,2
1275,1,2,4,1
1275,1,2,3,1
1275,1,2,5,1
1275,1,2,2,1
1275,1,1,4,1
1275,1,1,3,1
1275,1,2,2,1
1275,1,2,4,1
1275,1,2,2,1
1275,1,2,5,1
1275,1,6,3,1
1275,1,2,2,1
1275,1,2,3,1
1275,1,7,5,1
1275,1,2,2,1
1275,1,1,5,1
1275,1,2,7,1
1275,1,2,4,1
1275,1,4,1,1
1275,1,2,2,1
1275,1,1,1,1
1275,1,2,4,1
1275,1,1,5,1
1275,1,2,5,1
1275,1,7,7,1
1275,1,2,7,1
1275,1,4,3,1
1275,1,2,3,1
1275,1,1,3,1
1275,1,2,2,1
1275,1,2,7,1
1275,1,2,5,2
1275,1,2,4,1
1275,1,2,3,1
1275,1,2,7,1
1275,1,2,2,1
1275,1,1,3,3
1275,1,1,5,1
1275,1,2,3,1
1275,1,7,7,1
1275,1,3,3,1
1275,1,2,7,1
1275,1,2,1,1
1275,1,2,3,1
1275,1,2,4,1
1275,1,5,1,1
1275,1,7,7,1
1275,1,2,3,1
1275,1,2,2,1
1275,1,2,5,1
1275,1,2,3,1
1275,1,1,7,1
1275,1,5,6,1
1275,1,2,2,1
1275,1,2,3,1
1275,1,2,3,1
1275,1,7,7,1
1275,1,2,4,1
1275,1,2,3,1
1275,1,2,1,1
1275,1,2,5,1
1275,1,2,1,1
1275,1,2,1,1
975,1,7,7,2
975,1,2,4,1
975,1,2,3,1
975,1,2,5,1
975,1,2,2,1
975,1,1,4,1
975,1,1,3,1
975,1,2,2,1
975,1,2,4,1
975,1,2,2,1
975,1,2,5,1
975,1,6,3,1
975,1,2,2,1
975,1,2,3,1
975,1,7,5,1
975,1,2,2,1
975,1,1,5,1
975,1,2,7,1
975,1,2,4,1
975,1,4,1,1
975,1,2,2,1
975,1,1,1,1
975,1,2,4,1
975,1,1,5,1
975,1,2,5,1
975,1,7,7,1
975,1,2,7,1
975,1,4,3,1
975,1,2,3,1
975,1,1,3,1
975,1,2,2,1
975,1,2,7,1
975,1,2,5,2
975,1,2,4,1
975,1,2,3,1
975,1,2,7,1
975,1,2,2,1
975,1,1,3,3
975,1,1,5,1
975,1,2,3,1
975,1,7,7,1
975,1,3,3,1
975,1,2,7,1
975,1,2,1,1
975,1,2,3,1
975,1,2,4,1
975,1,5,1,1
975,1,7,7,1
975,1,2,3,1
975,1,2,2,1
975,1,2,5,1
975,1,2,3,1
975,1,1,7,1
975,1,5,6,1
975,1,2,2,1
975,1,2,3,1
975,1,2,3,1
975,1,7,7,1
975,1,2,4,1
975,1,2,3,1
975,1,2,1,1
975,1,2,5,1
975,1,2,1,1
975,1,2,1,1
1279,2,7,3,2
1279,2,4,3,2
1279,2,1,2,2
1279,2,4,4,1
1279,2,4,3,2
1279,2,1,4,2
979,2,7,3,2
979,2,4,3,2
979,2,1,2,2
979,2,4,4,1
979,2,4,3,2
979,2,1,4,2
679,2,7,3,2
679,2,4,3,2
679,2,1,2,2
679,2,4,4,1
679,2,4,3,2
679,2,1,4,2
379,2,7,3,2
379,2,4,3,2
379,2,1,2,2
379,2,4,4,1
379,2,4,3,2
379,2,1,4,2
1282,4,2,2,1
982,4,2,2,1
382,4,2,2,1
682,4,2,2,1
383,1,2,6,1
683,1,2,6,1
983,1,2,6,1
1283,1,2,6,1
985,1,2,2,1
985,7,2,2,1
685,1,2,2,1
685,7,2,2,1
385,1,2,2,1
385,7,2,2,1
1285,1,2,2,1
1285,7,2,2,1
1286,1,7,7,2
1286,1,7,7,2
1286,1,7,7,2
1286,1,7,7,2
1286,1,7,7,2
1286,3,4,4,2
1286,1,4,7,2
1286,3,7,7,1
986,1,7,7,2
986,1,7,7,2
986,1,7,7,2
986,1,7,7,2
986,1,7,7,2
986,3,4,4,2
986,1,4,7,2
986,3,7,7,1
686,1,7,7,2
686,1,7,7,2
686,1,7,7,2
686,1,7,7,2
686,1,7,7,2
686,3,4,4,2
686,1,4,7,2
686,3,7,7,1
1287,2,4,4,1
987,2,4,4,1
687,2,4,4,1
387,2,4,4,1
1288,2,1,1,2
1288,2,1,1,2
1288,4,4,3,1
988,2,1,1,2
988,2,1,1,2
988,4,4,3,1
688,2,1,1,2
688,2,1,1,2
688,4,4,3,1
388,2,1,1,2
388,2,1,1,2
388,4,4,3,1
389,4,2,4,1
389,4,2,2,1
389,2,2,2,1
389,4,2,2,1
389,4,2,2,1
389,4,5,6,1
389,2,4,2,1
389,2,1,2,1
389,5,5,2,2
389,1,7,5,3
389,4,5,4,1
389,4,2,6,1
389,4,2,2,1
389,4,1,4,1
389,2,2,2,1
389,4,4,3,2
689,4,2,4,1
689,4,2,2,1
689,2,2,2,1
689,4,2,2,1
689,4,2,2,1
689,4,5,6,1
689,2,4,2,1
689,2,1,2,1
689,5,5,2,2
689,1,7,5,3
689,4,5,4,1
689,4,2,6,1
689,4,2,2,1
689,4,1,4,1
689,2,2,2,1
689,4,4,3,2
989,4,2,4,1
989,4,2,2,1
989,2,2,2,1
989,4,2,2,1
989,4,2,2,1
989,4,5,6,1
989,2,4,2,1
989,2,1,2,1
989,5,5,2,2
989,1,7,5,3
989,4,5,4,1
989,4,2,6,1
989,4,2,2,1
989,4,1,4,1
989,2,2,2,1
989,4,4,3,2
1289,4,2,4,1
1289,4,2,2,1
1289,2,2,2,1
1289,4,2,2,1
1289,4,2,2,1
1289,4,5,6,1
1289,2,4,2,1
1289,2,1,2,1
1289,5,5,2,2
1289,1,7,5,3
1289,4,5,4,1
1289,4,2,6,1
1289,4,2,2,1
1289,4,1,4,1
1289,2,2,2,1
1289,4,4,3,2
991,1,7,1,2
991,4,2,2,1
991,1,1,7,2
991,1,7,7,1
991,1,7,7,1
991,1,7,7,1
691,1,7,1,2
691,4,2,2,1
691,1,1,7,2
691,1,7,7,1
691,1,7,7,1
691,1,7,7,1
391,1,7,1,2
391,4,2,2,1
391,1,1,7,2
391,1,7,7,1
391,1,7,7,1
391,1,7,7,1
1291,1,7,1,2
1291,4,2,2,1
1291,1,1,7,2
1291,1,7,7,1
1291,1,7,7,1
1291,1,7,7,1
1293,4,2,2,1
393,4,2,2,1
993,4,2,2,1
693,4,2,2,1
696,4,7,7,1
696,7,2,2,1
696,4,4,7,1
696,4,7,6,1
696,1,2,2,1
696,4,2,2,1
696,4,7,4,2
696,1,2,7,1
696,1,7,2,1
696,1,7,1,2
696,4,4,7,1
696,1,1,6,3
696,1,2,2,1
696,4,7,7,1
696,7,2,4,1
696,1,2,2,3
696,4,7,7,1
696,1,5,7,2
696,4,2,7,1
696,4,2,2,1
696,1,7,2,1
696,4,2,2,1
696,1,2,2,2
696,1,2,2,2
696,1,2,2,3
696,7,7,7,1
696,4,2,7,2
696,7,2,2,1
696,1,7,7,2
696,4,2,2,1
396,4,4,7,1
396,4,7,6,1
396,1,2,2,1
396,4,2,2,1
396,4,7,4,2
396,1,2,7,1
396,1,7,2,1
396,1,7,1,2
396,4,4,7,1
396,1,1,6,3
396,1,2,2,1
396,4,7,7,1
396,7,2,4,1
396,1,2,2,3
396,4,7,7,1
396,1,5,7,2
396,4,2,7,1
396,4,2,2,1
396,1,7,2,1
396,4,2,2,1
396,1,2,2,2
396,1,2,2,2
396,1,2,2,3
396,7,7,7,1
396,4,2,7,2
396,7,2,2,1
396,1,7,7,2
396,4,2,2,1
969,4,7,7,1
969,7,2,2,1
969,4,4,7,1
969,4,7,6,1
969,1,2,2,1
969,4,2,2,1
969,4,7,4,2
969,1,2,7,1
969,1,7,2,1
969,1,7,1,2
969,4,4,7,1
969,1,1,6,3
969,1,2,2,1
969,4,7,7,1
969,7,2,4,1
969,1,2,2,3
969,4,7,7,1
969,1,5,7,2
969,4,2,7,1
969,4,2,2,1
969,1,7,2,1
969,4,2,2,1
969,1,2,2,2
969,1,2,2,2
969,1,2,2,3
969,7,7,7,1
969,4,2,7,2
969,7,2,2,1
969,1,7,7,2
969,4,2,2,1
1296,4,7,7,1
1296,7,2,2,1
1296,4,4,7,1
1296,4,7,6,1
1296,1,2,2,1
1296,4,2,2,1
1296,4,7,4,2
1296,1,2,7,1
1296,1,7,2,1
1296,1,7,1,2
1296,4,4,7,1
1296,1,1,6,3
1296,1,2,2,1
1296,4,7,7,1
1296,7,2,4,1
1296,1,2,2,3
1296,4,7,7,1
1296,1,5,7,2
1296,4,2,7,1
1296,4,2,2,1
1296,1,7,2,1
1296,4,2,2,1
1296,1,2,2,2
1296,1,2,2,2
1296,1,2,2,3
1296,7,7,7,1
1296,4,2,7,2
1296,7,2,2,1
1296,1,7,7,2
1296,4,2,2,1
399,1,3,3,1
699,1,3,3,1
999,1,3,3,1
1299,1,3,3,1
400,7,4,4,1
400,1,2,1,1
400,4,7,7,2
400,7,2,2,1
400,2,7,7,2
400,4,7,7,2
700,7,4,4,1
700,1,2,1,1
700,4,7,7,2
700,7,2,2,1
700,2,7,7,2
700,4,7,7,2
1000,7,4,4,1
1000,1,2,1,1
1000,4,7,7,2
1000,7,2,2,1
1000,2,7,7,2
1000,4,7,7,2
1300,7,4,4,1
1300,1,2,1,1
1300,4,7,7,2
1300,7,2,2,1
1300,2,7,7,2
1300,4,7,7,2
403,1,7,7,1
403,1,7,7,1
403,1,7,7,1
703,1,7,7,1
703,1,7,7,1
703,1,7,7,1
1303,1,7,7,1
1303,1,7,7,1
1303,1,7,7,1
1103,1,7,7,1
1103,1,7,7,1
1103,1,7,7,1
404,2,2,2,1
404,7,7,7,1
404,2,6,6,3
704,2,2,2,1
704,7,7,7,1
704,2,6,6,3
1004,2,2,2,1
1004,7,7,7,1
1004,2,6,6,3
1304,2,2,2,1
1304,7,7,7,1
1304,2,6,6,3
405,2,2,2,1
405,7,7,7,1
405,2,6,6,3
705,2,2,2,1
705,7,7,7,1
705,2,6,6,3
1305,2,2,2,1
1305,7,7,7,1
1305,2,6,6,3
1005,2,2,2,1
1005,7,7,7,1
1005,2,6,6,3
408,2,2,2,1
408,2,2,2,1
708,2,2,2,1
708,2,2,2,1
1008,2,2,2,1
1008,2,2,2,1
1308,2,2,2,1
1308,2,2,2,1
412,4,2,2,1
412,1,7,1,1
412,2,2,2,1
412,1,2,2,1
412,1,6,6,3
412,4,2,2,1
412,1,7,1,2
712,4,2,2,1
712,1,7,1,1
712,2,2,2,1
712,1,2,2,1
712,1,6,6,3
712,4,2,2,1
712,1,7,1,2
1012,4,2,2,1
1012,1,7,1,1
1012,2,2,2,1
1012,1,2,2,1
1012,1,6,6,3
1012,4,2,2,1
1012,1,7,1,2
1312,4,2,2,1
1312,1,7,1,1
1312,2,2,2,1
1312,1,2,2,1
1312,1,6,6,3
1312,4,2,2,1
1312,1,7,1,2
422,1,7,2,2
422,4,7,7,1
422,1,7,7,1
422,1,1,3,1
722,1,7,2,2
722,4,7,7,1
722,1,7,7,1
722,1,1,3,1
1022,1,7,2,2
1022,4,7,7,1
1022,1,7,7,1
1022,1,1,3,1
1322,1,7,2,2
1322,4,7,7,1
1322,1,7,7,1
1322,1,1,3,1
423,4,1,2,2
723,4,1,2,2
1023,4,1,2,2
1323,4,1,2,2
425,7,7,2,1
425,2,2,2,1
425,2,4,6,1
425,2,2,2,1
425,2,2,2,1
425,7,2,2,1
425,1,4,4,1
425,2,4,4,1
425,2,7,7,2
425,2,1,1,3
425,1,2,2,1
425,1,2,2,1
425,1,2,2,1
425,2,6,6,3
425,1,2,2,1
425,2,7,7,2
425,1,2,2,1
425,2,2,2,1
425,1,2,2,1
425,1,7,7,2
425,2,2,2,1
425,1,2,2,1
425,2,2,2,1
425,1,7,7,2
425,2,7,7,1
425,1,6,7,3
425,2,2,4,1
425,2,7,7,1
425,2,2,2,1
425,4,7,7,1
425,2,2,2,1
425,1,2,2,1
425,1,2,1,1
425,1,2,2,1
425,2,7,7,2
425,1,7,7,1
425,1,2,2,1
425,2,2,1,1
425,2,7,6,3
425,2,7,1,2
425,2,7,7,2
425,1,7,7,2
425,2,2,2,1
425,2,2,2,1
425,2,2,7,1
425,2,2,2,1
425,1,7,6,2
425,2,7,3,1
425,2,7,7,1
425,2,7,7,2
425,2,7,7,2
425,2,1,2,1
425,1,7,7,2
425,1,1,1,2
425,1,2,2,1
425,1,2,4,1
425,2,2,2,1
425,1,2,2,1
425,4,2,2,1
425,4,2,2,1
425,2,2,2,1
425,4,7,7,3
425,4,7,6,3
425,1,2,2,1
425,2,2,2,1
725,7,7,2,1
725,2,2,2,1
725,2,4,6,1
725,2,2,2,1
725,2,2,2,1
725,7,2,2,1
725,1,4,4,1
725,2,4,4,1
725,2,7,7,2
725,2,1,1,3
725,1,2,2,1
725,1,2,2,1
725,1,2,2,1
725,2,6,6,3
725,1,2,2,1
725,2,7,7,2
725,1,2,2,1
725,2,2,2,1
725,1,2,2,1
725,1,7,7,2
725,2,2,2,1
725,1,2,2,1
725,2,2,2,1
725,1,7,7,2
725,2,7,7,1
725,1,6,7,3
725,2,2,4,1
725,2,7,7,1
725,2,2,2,1
725,4,7,7,1
725,2,2,2,1
725,1,2,2,1
725,1,2,1,1
725,1,2,2,1
725,2,7,7,2
725,1,7,7,1
725,1,2,2,1
725,2,2,1,1
725,2,7,6,3
725,2,7,1,2
725,2,7,7,2
725,1,7,7,2
725,2,2,2,1
725,2,2,2,1
725,2,2,7,1
725,2,2,2,1
725,1,7,6,2
725,2,7,3,1
725,2,7,7,1
725,2,7,7,2
725,2,7,7,2
725,2,1,2,1
725,1,7,7,2
725,1,1,1,2
725,1,2,2,1
725,1,2,4,1
725,2,2,2,1
725,1,2,2,1
725,4,2,2,1
725,4,2,2,1
725,2,2,2,1
725,4,7,7,3
725,4,7,6,3
725,1,2,2,1
725,2,2,2,1
1325,7,7,2,1
1325,2,2,2,1
1325,2,4,6,1
1325,2,2,2,1
1325,2,2,2,1
1325,7,2,2,1
1325,1,4,4,1
1325,2,4,4,1
1325,2,7,7,2
1325,2,1,1,3
1325,1,2,2,1
1325,1,2,2,1
1325,1,2,2,1
1325,2,6,6,3
1325,1,2,2,1
1325,2,7,7,2
1325,1,2,2,1
1325,2,2,2,1
1325,1,2,2,1
1325,1,7,7,2
1325,2,2,2,1
1325,1,2,2,1
1325,2,2,2,1
1325,1,7,7,2
1325,2,7,7,1
1325,1,6,7,3
1325,2,2,4,1
1325,2,7,7,1
1325,2,2,2,1
1325,4,7,7,1
1325,2,2,2,1
1325,1,2,2,1
1325,1,2,1,1
1325,1,2,2,1
1325,2,7,7,2
1325,1,7,7,1
1325,1,2,2,1
1325,2,2,1,1
1325,2,7,6,3
1325,2,7,1,2
1325,2,7,7,2
1325,1,7,7,2
1325,2,2,2,1
1325,2,2,2,1
1325,2,2,7,1
1325,2,2,2,1
1325,1,7,6,2
1325,2,7,3,1
1325,2,7,7,1
1325,2,7,7,2
1325,2,7,7,2
1325,2,1,2,1
1325,1,7,7,2
1325,1,1,1,2
1325,1,2,2,1
1325,1,2,4,1
1325,2,2,2,1
1325,1,2,2,1
1325,4,2,2,1
1325,4,2,2,1
1325,2,2,2,1
1325,4,7,7,3
1325,4,7,6,3
1325,1,2,2,1
1325,2,2,2,1
1025,7,7,2,1
1025,2,2,2,1
1025,2,4,6,1
1025,2,2,2,1
1025,2,2,2,1
1025,7,2,2,1
1025,1,4,4,1
1025,2,4,4,1
1025,2,7,7,2
1025,2,1,1,3
1025,1,2,2,1
1025,1,2,2,1
1025,1,2,2,1
1025,2,6,6,3
1025,1,2,2,1
1025,2,7,7,2
1025,1,2,2,1
1025,2,2,2,1
1025,1,2,2,1
1025,1,7,7,2
1025,2,2,2,1
1025,1,2,2,1
1025,2,2,2,1
1025,1,7,7,2
1025,2,7,7,1
1025,1,6,7,3
1025,2,2,4,1
1025,2,7,7,1
1025,2,2,2,1
1025,4,7,7,1
1025,2,2,2,1
1025,1,2,2,1
1025,1,2,1,1
1025,1,2,2,1
1025,2,7,7,2
1025,1,7,7,1
1025,1,2,2,1
1025,2,2,1,1
1025,2,7,6,3
1025,2,7,1,2
1025,2,7,7,2
1025,1,7,7,2
1025,2,2,2,1
1025,2,2,2,1
1025,2,2,7,1
1025,2,2,2,1
1025,1,7,6,2
1025,2,7,3,1
1025,2,7,7,1
1025,2,7,7,2
1025,2,7,7,2
1025,2,1,2,1
1025,1,7,7,2
1025,1,1,1,2
1025,1,2,2,1
1025,1,2,4,1
1025,2,2,2,1
1025,1,2,2,1
1025,4,2,2,1
1025,4,2,2,1
1025,2,2,2,1
1025,4,7,7,3
1025,4,7,6,3
1025,1,2,2,1
1025,2,2,2,1
426,1,4,2,1
426,1,4,2,1
426,1,7,2,2
726,1,4,2,1
726,1,4,2,1
726,1,7,2,2
1026,1,4,2,1
1026,1,4,2,1
1026,1,7,2,2
1326,1,4,2,1
1326,1,4,2,1
1326,1,7,2,2
427,1,4,4,3
427,3,2,3,1
427,1,2,7,1
427,4,1,1,1
427,1,2,2,1
427,3,1,2,1
427,1,7,7,2
427,7,7,7,2
427,7,7,7,2
427,7,4,4,1
427,7,2,4,2
427,1,1,1,2
427,4,7,3,2
427,1,7,7,2
427,3,7,7,2
427,1,7,7,2
427,1,7,7,2
427,1,2,2,2
427,1,7,7,2
427,3,2,7,2
